order_id,customer_id,product_id,order_date,quantity,unit_price,unit_cost,revenue,cogs,margin
5584,578,2519,2024-03-01,2,105.61,76.75,211.22,153.5,57.72
5585,2162,1057,2024-11-29,2,107.99,93.86,215.98,187.72,28.25999999999999
5586,8570,4562,2023-10-23,3,277.09,124.96,831.27,374.88,456.39
5587,3849,2339,2024-11-10,3,207.11,118.97,621.33,356.90999999999997,264.4200000000001
5588,1309,4398,2024-11-17,5,174.5,29.07,872.5,145.35,727.15
5589,842,4581,2024-06-16,1,210.22,80.45,210.22,80.45,129.76999999999998
5590,2172,4970,2024-02-10,3,101.93,67.1,305.79,201.29999999999998,104.49000000000004
5591,8348,676,2024-06-26,1,212.18,19.88,212.18,19.88,192.3
5592,6254,364,2024-01-15,3,106.76,14.55,320.28000000000003,43.650000000000006,276.63
5593,9895,4964,2024-07-02,5,254.33,100.51,1271.65,502.55,769.1000000000001
5594,3386,2411,2024-09-15,4,175.55,141.17,702.2,564.68,137.5200000000001
5595,4822,647,2023-10-17,5,269.19,27.66,1345.95,138.3,1207.65
5596,5814,2391,2023-06-03,2,51.25,19.66,102.5,39.32,63.18
5597,1414,3717,2024-08-23,3,281.09,50.35,843.27,151.05,692.22
5598,45,2020,2024-12-15,2,185.9,17.91,371.8,35.82,335.98
5599,1687,2976,2024-01-29,2,185.88,27.81,371.76,55.62,316.14
5600,5237,1105,2023-08-27,5,38.77,122.94,193.85000000000002,614.7,-420.85
5601,6626,4436,2023-06-24,4,117.68,120.66,470.72,482.64,-11.919999999999959
5602,2726,953,2024-04-17,5,247.93,76.8,1239.65,384.0,855.6500000000001
5603,9616,1744,2023-11-14,3,182.45,108.18,547.3499999999999,324.54,222.8099999999999
5604,8010,2941,2023-11-29,4,287.83,45.29,1151.32,181.16,970.16
5605,4015,2783,2023-03-19,2,170.59,130.55,341.18,261.1,80.07999999999998
5606,5781,2170,2023-07-22,2,27.74,54.09,55.48,108.18,-52.70000000000001
5607,4596,4430,2024-10-17,1,282.89,111.51,282.89,111.51,171.38
5608,8266,1007,2023-02-15,1,57.12,23.73,57.12,23.73,33.39
5609,3019,2122,2024-05-25,2,52.63,16.9,105.26,33.8,71.46000000000001
5610,6293,737,2024-10-11,2,175.54,61.15,351.08,122.3,228.77999999999997
5611,1561,1321,2023-06-09,4,94.9,67.13,379.6,268.52,111.08000000000004
5612,9084,4182,2023-10-10,1,65.6,18.46,65.6,18.46,47.13999999999999
5613,9439,4930,2023-07-30,5,39.85,42.35,199.25,211.75,-12.5
5614,473,1728,2024-10-23,2,189.14,17.89,378.28,35.78,342.5
5615,5436,4871,2023-05-14,5,157.17,133.49,785.8499999999999,667.45,118.39999999999986
5616,2218,2548,2023-06-10,4,119.84,119.91,479.36,479.64,-0.2799999999999727
5617,8893,1961,2024-06-04,3,68.5,27.95,205.5,83.85,121.65
5618,53,2171,2023-10-06,2,250.68,28.06,501.36,56.12,445.24
5619,2988,4735,2023-04-06,4,243.32,91.56,973.28,366.24,607.04
5620,8331,4012,2024-08-27,2,59.37,104.61,118.74,209.22,-90.48
5621,9590,3614,2024-08-09,4,28.13,67.0,112.52,268.0,-155.48000000000002
5622,2138,4006,2023-02-18,3,72.27,100.35,216.81,301.04999999999995,-84.23999999999995
5623,828,4263,2023-01-26,2,152.09,83.49,304.18,166.98,137.20000000000002
5624,8165,1683,2023-11-02,2,210.82,65.76,421.64,131.52,290.12
5625,1249,1790,2023-04-11,3,276.22,65.21,828.6600000000001,195.63,633.0300000000001
5626,4836,4527,2023-07-08,4,232.05,108.78,928.2,435.12,493.08000000000004
5627,8378,4134,2024-07-22,2,94.39,22.86,188.78,45.72,143.06
5628,3443,401,2024-07-28,4,77.89,119.58,311.56,478.32,-166.76
5629,7403,591,2024-07-23,3,189.42,13.9,568.26,41.7,526.56
5630,3194,3013,2023-12-09,3,243.49,106.13,730.47,318.39,412.08000000000004
5631,4929,2802,2024-05-14,4,266.17,137.01,1064.68,548.04,516.6400000000001
5632,9605,1515,2023-10-17,4,161.43,126.62,645.72,506.48,139.24
5633,7597,3939,2024-05-09,4,291.41,29.37,1165.64,117.48,1048.16
5634,2917,772,2024-07-30,3,140.97,90.77,422.90999999999997,272.31,150.59999999999997
5635,9208,1699,2024-12-04,3,245.23,25.31,735.6899999999999,75.92999999999999,659.76
5636,4538,1646,2024-10-27,4,112.87,41.85,451.48,167.4,284.08000000000004
5637,7052,1430,2023-07-24,4,40.54,44.26,162.16,177.04,-14.879999999999995
5638,5646,3260,2024-09-21,4,127.63,86.6,510.52,346.4,164.12
5639,4262,3108,2024-09-18,2,54.41,142.07,108.82,284.14,-175.32
5640,1936,3977,2023-03-04,3,75.81,148.04,227.43,444.12,-216.69
5641,8042,3438,2023-01-13,2,47.35,113.15,94.7,226.3,-131.60000000000002
5642,9661,313,2024-03-06,3,225.55,27.73,676.6500000000001,83.19,593.46
5643,4539,874,2023-11-02,5,119.5,115.95,597.5,579.75,17.75
5644,4427,4973,2024-08-05,2,58.14,121.34,116.28,242.68,-126.4
5645,1359,90,2024-07-17,4,42.62,97.75,170.48,391.0,-220.52
5646,1770,1668,2024-05-23,3,100.89,45.99,302.67,137.97,164.70000000000002
5647,9382,2355,2024-11-07,5,284.41,52.52,1422.0500000000002,262.6,1159.4500000000003
5648,1193,596,2023-04-28,4,248.91,113.97,995.64,455.88,539.76
5649,2817,106,2023-12-09,3,80.46,56.96,241.38,170.88,70.5
5650,6268,2251,2024-10-08,1,287.0,15.74,287.0,15.74,271.26
5651,7026,4423,2023-08-16,1,167.42,136.89,167.42,136.89,30.53
5652,4857,1644,2023-08-08,5,287.37,135.54,1436.85,677.6999999999999,759.15
5653,5218,4146,2024-05-18,2,254.89,104.8,509.78,209.6,300.17999999999995
5654,1043,2952,2024-12-08,5,203.07,17.55,1015.3499999999999,87.75,927.5999999999999
5655,5244,2135,2024-03-27,4,143.35,129.47,573.4,517.88,55.51999999999998
5656,8418,3952,2024-07-22,2,139.68,105.76,279.36,211.52,67.84
5657,6756,4847,2024-07-29,5,253.65,115.11,1268.25,575.55,692.7
5658,6468,778,2024-08-20,5,231.23,68.83,1156.1499999999999,344.15,811.9999999999999
5659,3978,4009,2023-03-23,1,290.33,119.88,290.33,119.88,170.45
5660,1884,2648,2024-03-18,4,141.97,67.95,567.88,271.8,296.08
5661,541,3248,2024-09-11,2,57.76,39.64,115.52,79.28,36.239999999999995
5662,8838,2709,2024-01-13,1,83.28,69.43,83.28,69.43,13.849999999999994
5663,5086,470,2024-03-15,1,104.73,129.22,104.73,129.22,-24.489999999999995
5664,4802,1687,2024-10-10,3,96.18,132.02,288.54,396.06000000000006,-107.52000000000004
5665,4727,1349,2023-08-21,4,188.38,142.41,753.52,569.64,183.88
5666,7023,2849,2023-01-02,1,163.57,125.8,163.57,125.8,37.769999999999996
5667,1689,921,2024-04-13,3,213.08,109.25,639.24,327.75,311.49
5668,9047,2280,2023-05-26,4,261.47,68.08,1045.88,272.32,773.5600000000002
5669,6635,698,2023-12-03,4,155.11,110.06,620.44,440.24,180.20000000000005
5670,405,3674,2024-04-05,2,115.33,143.65,230.66,287.3,-56.640000000000015
5671,3344,1346,2023-07-31,4,190.23,97.68,760.92,390.72,370.19999999999993
5672,7812,3298,2024-04-15,5,171.54,95.7,857.6999999999999,478.5,379.19999999999993
5673,7019,2988,2024-02-02,4,215.2,57.46,860.8,229.84,630.9599999999999
5674,8712,3263,2023-01-15,1,82.58,90.58,82.58,90.58,-8.0
5675,1408,1197,2024-07-25,5,236.92,32.03,1184.6,160.15,1024.4499999999998
5676,9013,466,2023-09-06,1,125.51,102.89,125.51,102.89,22.620000000000005
5677,7031,3960,2024-10-27,1,75.59,24.91,75.59,24.91,50.68000000000001
5678,7360,1859,2024-04-02,1,130.49,20.11,130.49,20.11,110.38000000000001
5679,4531,4295,2023-08-24,3,246.1,110.26,738.3,330.78000000000003,407.5199999999999
5680,7929,2903,2023-10-29,2,196.81,82.65,393.62,165.3,228.32
5681,4068,2177,2024-03-26,3,194.81,68.85,584.4300000000001,206.54999999999998,377.8800000000001
5682,6207,3911,2024-10-17,1,171.46,110.19,171.46,110.19,61.27000000000001
5683,2182,1016,2024-06-22,4,34.49,69.68,137.96,278.72,-140.76000000000002
5684,3233,4438,2024-10-18,4,269.94,46.65,1079.76,186.6,893.16
5685,8617,3155,2023-07-20,1,41.87,119.41,41.87,119.41,-77.53999999999999
5686,1552,4958,2023-09-19,4,30.62,12.15,122.48,48.6,73.88
5687,358,1161,2024-12-12,3,33.8,72.55,101.39999999999999,217.64999999999998,-116.24999999999999
5688,1595,163,2023-03-07,4,264.98,16.28,1059.92,65.12,994.8000000000001
5689,5129,4762,2024-09-20,2,37.56,91.67,75.12,183.34,-108.22
5690,9203,2221,2024-09-20,1,227.04,99.14,227.04,99.14,127.89999999999999
5691,8389,4275,2023-05-19,5,28.13,105.37,140.65,526.85,-386.20000000000005
5692,9226,3932,2023-10-17,2,90.31,113.03,180.62,226.06,-45.44
5693,9054,3225,2023-09-17,4,284.39,24.53,1137.56,98.12,1039.44
5694,349,4555,2024-06-13,1,130.61,78.33,130.61,78.33,52.280000000000015
5695,1659,2977,2023-03-23,5,232.45,65.8,1162.25,329.0,833.25
5696,8767,738,2023-11-11,2,213.19,127.83,426.38,255.66,170.72
5697,1820,4063,2023-02-16,4,151.13,130.82,604.52,523.28,81.24000000000001
5698,6472,1224,2023-11-14,4,194.8,131.19,779.2,524.76,254.44000000000005
5699,5882,2363,2024-03-14,1,87.61,121.31,87.61,121.31,-33.7
5700,6656,4502,2023-12-05,4,213.59,104.81,854.36,419.24,435.12
5701,9123,678,2024-03-28,1,260.12,117.29,260.12,117.29,142.82999999999998
5702,4009,2335,2024-07-23,5,68.02,27.77,340.09999999999997,138.85,201.24999999999997
5703,6044,4020,2023-10-23,3,156.02,125.96,468.06000000000006,377.88,90.18000000000006
5704,484,2929,2023-02-22,1,150.07,53.86,150.07,53.86,96.21
5705,3913,366,2023-01-05,2,70.3,111.27,140.6,222.54,-81.94
5706,358,4646,2023-12-29,3,29.8,80.1,89.4,240.29999999999998,-150.89999999999998
5707,8446,1015,2023-08-18,3,223.27,113.53,669.8100000000001,340.59000000000003,329.22
5708,9027,2016,2024-03-04,2,110.63,129.64,221.26,259.28,-38.01999999999998
5709,1191,1789,2024-11-27,3,244.54,104.05,733.62,312.15,421.47
5710,9896,305,2024-12-16,3,216.05,17.32,648.1500000000001,51.96,596.19
5711,4565,2778,2023-07-13,2,258.13,48.42,516.26,96.84,419.41999999999996
5712,5980,411,2024-08-27,2,189.81,138.81,379.62,277.62,102.0
5713,8685,4631,2023-10-05,1,80.44,94.14,80.44,94.14,-13.700000000000003
5714,3410,340,2024-06-04,1,100.68,115.88,100.68,115.88,-15.199999999999989
5715,8244,4085,2024-04-19,1,26.35,18.14,26.35,18.14,8.21
5716,8454,593,2024-06-04,3,99.05,74.35,297.15,223.04999999999998,74.1
5717,1909,3726,2024-06-13,1,151.98,110.85,151.98,110.85,41.129999999999995
5718,3647,104,2024-12-16,3,62.81,44.41,188.43,133.23,55.20000000000002
5719,7716,4077,2024-07-06,3,54.75,137.51,164.25,412.53,-248.27999999999997
5720,2378,2750,2024-08-27,3,264.67,104.39,794.01,313.17,480.84
5721,4337,252,2023-03-19,2,219.47,32.52,438.94,65.04,373.9
5722,5405,2732,2024-04-04,5,260.08,69.7,1300.3999999999999,348.5,951.8999999999999
5723,5959,2073,2024-01-07,5,166.0,54.29,830.0,271.45,558.55
5724,1626,1213,2023-07-14,4,168.03,59.09,672.12,236.36,435.76
5725,5419,3048,2024-09-26,3,226.5,16.88,679.5,50.64,628.86
5726,9421,1532,2024-03-21,3,184.46,108.4,553.38,325.20000000000005,228.17999999999995
5727,4387,3578,2023-02-22,1,238.3,91.39,238.3,91.39,146.91000000000003
5728,6355,4564,2023-11-20,3,234.25,20.13,702.75,60.39,642.36
5729,1390,758,2024-03-03,1,286.89,71.89,286.89,71.89,215.0
5730,5910,3490,2024-04-26,1,198.23,142.01,198.23,142.01,56.22
5731,1488,4887,2023-06-21,5,276.15,36.35,1380.75,181.75,1199.0
5732,6502,915,2024-06-18,3,285.86,140.19,857.58,420.57,437.01000000000005
5733,9109,3564,2023-05-30,1,139.88,120.34,139.88,120.34,19.539999999999992
5734,711,4353,2024-07-09,3,215.7,97.49,647.0999999999999,292.46999999999997,354.62999999999994
5735,1887,2181,2023-09-02,1,248.2,32.63,248.2,32.63,215.57
5736,2217,185,2024-10-28,2,282.51,16.98,565.02,33.96,531.06
5737,1321,1174,2024-07-26,4,146.84,27.7,587.36,110.8,476.56
5738,7907,2796,2024-02-16,5,67.52,116.79,337.59999999999997,583.95,-246.35000000000008
5739,4446,1415,2023-10-30,2,271.5,45.39,543.0,90.78,452.22
5740,4832,277,2024-12-12,5,162.6,24.95,813.0,124.75,688.25
5741,7818,3643,2024-11-09,5,277.44,51.65,1387.2,258.25,1128.95
5742,6985,3849,2024-03-27,5,169.03,77.7,845.15,388.5,456.65
5743,8593,4216,2024-04-13,5,178.31,100.14,891.55,500.7,390.84999999999997
5744,751,4681,2023-05-01,5,191.84,122.83,959.2,614.15,345.05000000000007
5745,5595,251,2023-09-15,2,278.81,69.86,557.62,139.72,417.9
5746,7172,115,2024-11-01,5,152.67,72.56,763.3499999999999,362.8,400.5499999999999
5747,7492,945,2024-03-01,1,194.56,142.13,194.56,142.13,52.43000000000001
5748,1888,3657,2024-08-06,2,172.39,55.25,344.78,110.5,234.27999999999997
5749,3686,4721,2023-06-29,5,270.31,55.78,1351.55,278.9,1072.65
5750,1419,3820,2024-12-14,4,255.57,44.48,1022.28,177.92,844.36
5751,2604,1809,2023-07-20,3,97.67,103.52,293.01,310.56,-17.55000000000001
5752,3772,260,2024-10-17,2,57.35,143.04,114.7,286.08,-171.38
5753,5101,3728,2023-02-11,1,141.44,65.37,141.44,65.37,76.07
5754,9838,1520,2023-02-19,1,210.31,83.72,210.31,83.72,126.59
5755,3488,4708,2023-08-12,4,259.75,14.91,1039.0,59.64,979.36
5756,9006,3227,2023-12-05,3,290.31,15.44,870.9300000000001,46.32,824.61
5757,5911,3078,2023-03-01,3,148.82,59.03,446.46,177.09,269.37
5758,6309,616,2024-02-16,5,182.71,54.04,913.5500000000001,270.2,643.3500000000001
5759,4734,3593,2024-07-27,3,252.27,84.88,756.8100000000001,254.64,502.1700000000001
5760,3170,4922,2023-02-20,2,259.35,116.69,518.7,233.38,285.32000000000005
5761,1024,764,2023-10-12,3,178.15,109.82,534.45,329.46,204.99000000000007
5762,9702,1446,2024-06-07,5,271.5,131.63,1357.5,658.15,699.35
5763,1394,1325,2023-10-01,1,152.45,122.61,152.45,122.61,29.83999999999999
5764,5240,2418,2023-04-06,3,259.49,32.07,778.47,96.21000000000001,682.26
5765,2347,925,2024-12-27,5,41.27,22.51,206.35000000000002,112.55000000000001,93.80000000000001
5766,856,1756,2023-09-04,5,210.36,45.36,1051.8000000000002,226.8,825.0000000000002
5767,9359,1174,2023-03-27,4,146.84,27.7,587.36,110.8,476.56
5768,2755,4736,2024-10-06,3,218.75,19.94,656.25,59.82000000000001,596.43
5769,1666,1553,2023-07-19,1,150.76,81.76,150.76,81.76,68.99999999999999
5770,4039,1615,2023-10-19,5,32.2,103.75,161.0,518.75,-357.75
5771,3688,160,2024-07-16,3,236.03,32.35,708.09,97.05000000000001,611.04
5772,1117,1180,2023-07-28,2,109.81,94.24,219.62,188.48,31.140000000000015
5773,4543,395,2023-07-18,2,45.39,120.32,90.78,240.64,-149.85999999999999
5774,734,4940,2024-05-23,1,239.6,129.33,239.6,129.33,110.26999999999998
5775,2922,1907,2024-03-03,2,282.05,58.16,564.1,116.32,447.78000000000003
5776,9899,2419,2023-08-24,5,209.04,34.36,1045.2,171.8,873.4000000000001
5777,3499,1780,2024-02-26,4,247.19,85.92,988.76,343.68,645.0799999999999
5778,9317,2713,2024-06-25,5,53.88,31.47,269.40000000000003,157.35,112.05000000000004
5779,4718,324,2023-08-27,2,265.45,108.34,530.9,216.68,314.21999999999997
5780,4855,1683,2024-10-30,4,210.82,65.76,843.28,263.04,580.24
5781,1859,4608,2023-02-04,3,211.65,78.85,634.95,236.54999999999998,398.4000000000001
5782,5474,4381,2024-04-26,5,229.8,81.84,1149.0,409.20000000000005,739.8
5783,2514,1846,2023-12-13,1,246.99,97.26,246.99,97.26,149.73000000000002
5784,4961,2633,2024-05-18,1,263.53,28.25,263.53,28.25,235.27999999999997
5785,3516,4778,2023-03-13,4,146.89,92.64,587.56,370.56,216.99999999999994
5786,9990,2494,2023-06-09,2,287.93,128.62,575.86,257.24,318.62
5787,2317,4117,2024-07-19,4,29.14,33.59,116.56,134.36,-17.80000000000001
5788,2015,4361,2023-11-24,2,287.23,49.23,574.46,98.46,476.00000000000006
5789,2168,1840,2023-10-23,1,28.08,94.45,28.08,94.45,-66.37
5790,3029,2389,2023-03-14,2,46.1,10.95,92.2,21.9,70.30000000000001
5791,9336,3269,2023-12-01,2,235.74,139.15,471.48,278.3,193.18
5792,4232,3205,2024-03-19,2,276.39,33.15,552.78,66.3,486.47999999999996
5793,3149,2888,2023-07-23,4,108.27,30.14,433.08,120.56,312.52
5794,7522,4367,2023-07-14,3,92.12,136.2,276.36,408.59999999999997,-132.23999999999995
5795,9128,589,2024-10-24,5,139.12,94.07,695.6,470.34999999999997,225.25000000000006
5796,1,4475,2024-05-17,5,71.13,75.95,355.65,379.75,-24.100000000000023
5797,8269,943,2024-01-31,5,145.82,32.54,729.0999999999999,162.7,566.3999999999999
5798,7612,1568,2023-07-13,5,149.87,132.55,749.35,662.75,86.60000000000002
5799,2629,3108,2024-02-16,2,54.41,142.07,108.82,284.14,-175.32
5800,6135,1713,2023-01-16,5,125.21,87.95,626.05,439.75,186.29999999999995
5801,574,407,2023-07-16,2,156.66,39.3,313.32,78.6,234.72
5802,1549,4002,2024-04-20,3,208.67,47.04,626.01,141.12,484.89
5803,8378,855,2023-10-19,3,118.68,135.8,356.04,407.40000000000003,-51.360000000000014
5804,6046,3308,2024-08-01,4,270.61,62.95,1082.44,251.8,830.6400000000001
5805,3493,1691,2024-04-04,5,81.53,71.53,407.65,357.65,50.0
5806,8226,415,2024-01-30,3,237.46,46.2,712.38,138.60000000000002,573.78
5807,7840,4165,2024-10-10,5,268.93,113.85,1344.65,569.25,775.4000000000001
5808,9813,3217,2024-10-24,3,160.2,79.74,480.59999999999997,239.21999999999997,241.38
5809,5690,1067,2023-11-18,3,241.82,137.34,725.46,412.02,313.44000000000005
5810,1897,3527,2023-08-02,1,265.82,100.79,265.82,100.79,165.02999999999997
5811,2456,1791,2024-06-14,1,231.85,10.18,231.85,10.18,221.67
5812,9993,194,2024-09-08,3,79.87,11.96,239.61,35.88,203.73000000000002
5813,5417,799,2023-08-09,2,152.39,73.55,304.78,147.1,157.67999999999998
5814,5384,3779,2023-06-17,5,71.48,66.3,357.40000000000003,331.5,25.900000000000034
5815,1406,393,2023-06-25,1,207.96,13.08,207.96,13.08,194.88
5816,4539,1633,2023-09-18,3,210.13,75.68,630.39,227.04000000000002,403.34999999999997
5817,1187,28,2024-12-10,1,140.33,79.54,140.33,79.54,60.790000000000006
5818,2140,3036,2024-03-18,1,40.75,56.06,40.75,56.06,-15.310000000000002
5819,2679,3832,2024-05-03,3,268.85,113.82,806.5500000000001,341.46,465.0900000000001
5820,3795,1938,2024-03-28,5,105.7,85.93,528.5,429.65000000000003,98.84999999999997
5821,2720,2507,2023-04-20,3,117.9,13.97,353.70000000000005,41.910000000000004,311.79
5822,8049,985,2024-07-09,5,55.68,113.15,278.4,565.75,-287.35
5823,4603,2821,2023-01-27,4,111.3,149.04,445.2,596.16,-150.95999999999998
5824,4451,809,2023-05-23,2,127.81,84.69,255.62,169.38,86.24000000000001
5825,3958,3148,2024-02-22,4,261.26,53.87,1045.04,215.48,829.56
5826,6070,1226,2024-07-18,5,254.28,21.0,1271.4,105.0,1166.4
5827,8680,1225,2024-06-22,5,40.35,43.79,201.75,218.95,-17.19999999999999
5828,279,373,2024-02-08,1,112.15,45.65,112.15,45.65,66.5
5829,2592,3394,2024-08-19,2,141.35,110.93,282.7,221.86,60.839999999999975
5830,8842,2377,2024-10-24,1,177.26,71.07,177.26,71.07,106.19
5831,355,3704,2023-01-02,5,129.4,75.0,647.0,375.0,272.0
5832,2243,1203,2024-10-04,3,293.74,139.99,881.22,419.97,461.25
5833,4900,4240,2024-05-20,2,285.31,147.88,570.62,295.76,274.86
5834,6237,193,2023-06-01,2,103.97,30.03,207.94,60.06,147.88
5835,2481,4565,2024-07-02,4,187.35,120.07,749.4,480.28,269.12
5836,558,1266,2023-01-25,4,142.38,44.58,569.52,178.32,391.2
5837,3487,4673,2023-05-12,4,251.88,32.64,1007.52,130.56,876.96
5838,162,4529,2023-05-12,1,239.17,87.4,239.17,87.4,151.76999999999998
5839,6245,2095,2023-02-22,2,115.08,39.41,230.16,78.82,151.34
5840,699,2344,2023-11-23,5,298.61,18.9,1493.0500000000002,94.5,1398.5500000000002
5841,3545,304,2023-05-25,1,108.06,113.88,108.06,113.88,-5.819999999999993
5842,3778,2464,2024-12-23,4,94.41,130.38,377.64,521.52,-143.88
5843,2206,3032,2024-07-18,1,131.2,20.13,131.2,20.13,111.07
5844,492,1831,2023-05-05,2,283.38,32.01,566.76,64.02,502.74
5845,1993,3745,2023-04-16,2,191.23,98.79,382.46,197.58,184.87999999999997
5846,1033,2462,2023-03-29,4,102.17,97.18,408.68,388.72,19.95999999999998
5847,3284,2714,2024-04-08,1,280.4,112.67,280.4,112.67,167.72999999999996
5848,6017,555,2023-11-17,2,284.97,48.31,569.94,96.62,473.32000000000005
5849,4920,1463,2023-08-02,3,243.3,54.89,729.9000000000001,164.67000000000002,565.23
5850,5975,2604,2024-06-12,5,69.45,108.57,347.25,542.8499999999999,-195.5999999999999
5851,8978,1102,2024-06-08,1,159.78,63.7,159.78,63.7,96.08
5852,1834,2156,2023-07-30,2,80.46,112.04,160.92,224.08,-63.160000000000025
5853,992,387,2023-07-23,4,199.8,37.68,799.2,150.72,648.48
5854,6985,3931,2024-08-24,3,119.28,109.97,357.84000000000003,329.90999999999997,27.930000000000064
5855,6347,1418,2024-07-11,5,85.13,121.25,425.65,606.25,-180.60000000000002
5856,1784,522,2023-08-22,1,286.44,47.72,286.44,47.72,238.72
5857,5185,3300,2024-03-11,3,129.56,19.94,388.68,59.82000000000001,328.86
5858,1185,2082,2024-05-10,5,41.1,134.89,205.5,674.4499999999999,-468.94999999999993
5859,1669,2202,2024-08-04,1,50.88,54.08,50.88,54.08,-3.1999999999999957
5860,6834,4924,2024-02-17,5,267.04,15.26,1335.2,76.3,1258.9
5861,5825,1154,2023-10-22,1,251.35,116.86,251.35,116.86,134.49
5862,572,2038,2023-11-18,3,51.01,23.31,153.03,69.92999999999999,83.10000000000001
5863,4301,4653,2023-05-09,5,148.11,47.33,740.5500000000001,236.64999999999998,503.9000000000001
5864,3739,5,2024-08-11,1,134.38,29.0,134.38,29.0,105.38
5865,584,1359,2024-10-25,2,140.27,117.8,280.54,235.6,44.940000000000026
5866,7324,3481,2023-09-02,2,68.11,102.92,136.22,205.84,-69.62
5867,8500,1818,2023-07-31,3,269.32,39.57,807.96,118.71000000000001,689.25
5868,8254,727,2024-12-02,4,218.61,147.31,874.44,589.24,285.20000000000005
5869,7541,1621,2024-09-25,3,79.91,45.58,239.73,136.74,102.98999999999998
5870,5580,4138,2023-07-01,5,141.16,135.08,705.8,675.4000000000001,30.399999999999864
5871,4571,3231,2023-02-05,4,118.2,77.9,472.8,311.6,161.2
5872,5692,3743,2024-02-23,2,236.74,68.57,473.48,137.14,336.34000000000003
5873,1960,500,2023-02-05,2,109.02,64.52,218.04,129.04,89.0
5874,8031,250,2023-08-07,3,214.78,27.8,644.34,83.4,560.94
5875,5127,331,2023-02-14,3,123.9,10.55,371.70000000000005,31.650000000000002,340.05000000000007
5876,3763,1873,2023-08-03,2,144.84,60.05,289.68,120.1,169.58
5877,2787,3286,2023-08-27,3,53.81,116.86,161.43,350.58,-189.14999999999998
5878,1543,240,2024-04-02,1,20.69,59.85,20.69,59.85,-39.16
5879,1676,4896,2024-03-08,3,53.01,19.97,159.03,59.91,99.12
5880,34,1091,2024-10-16,4,67.52,55.04,270.08,220.16,49.91999999999999
5881,2800,1215,2024-05-13,2,140.05,84.7,280.1,169.4,110.70000000000002
5882,7497,3393,2024-10-16,5,177.33,108.29,886.6500000000001,541.45,345.20000000000005
5883,1856,4268,2024-08-07,2,142.75,54.34,285.5,108.68,176.82
5884,6924,3769,2023-03-15,4,222.01,126.59,888.04,506.36,381.67999999999995
5885,2686,1701,2023-11-17,3,114.06,57.16,342.18,171.48,170.70000000000002
5886,1058,2066,2023-01-11,5,194.87,42.39,974.35,211.95,762.4000000000001
5887,6939,3444,2023-10-01,2,293.25,61.4,586.5,122.8,463.7
5888,4502,4707,2024-06-29,1,36.26,51.73,36.26,51.73,-15.469999999999999
5889,7598,1654,2023-09-06,1,21.7,109.11,21.7,109.11,-87.41
5890,6572,2144,2023-08-10,2,220.96,27.06,441.92,54.12,387.8
5891,4389,2970,2024-01-23,3,154.87,103.99,464.61,311.96999999999997,152.64000000000004
5892,6023,2337,2024-04-10,1,216.94,131.43,216.94,131.43,85.50999999999999
5893,2628,216,2023-06-26,1,265.54,20.21,265.54,20.21,245.33
5894,3821,4022,2023-10-19,5,86.97,118.82,434.85,594.0999999999999,-159.2499999999999
5895,7248,4729,2023-06-17,1,21.82,84.79,21.82,84.79,-62.970000000000006
5896,3644,4555,2023-10-01,3,130.61,78.33,391.83000000000004,234.99,156.84000000000003
5897,6192,3454,2024-12-08,2,47.32,138.08,94.64,276.16,-181.52000000000004
5898,3763,259,2024-07-14,1,26.46,81.89,26.46,81.89,-55.43
5899,5988,4775,2024-04-27,1,164.2,129.04,164.2,129.04,35.16
5900,8799,2887,2023-09-25,3,146.88,84.72,440.64,254.16,186.48
5901,2356,3468,2023-01-21,4,42.95,28.16,171.8,112.64,59.16000000000001
5902,1334,3105,2023-09-08,1,187.09,55.09,187.09,55.09,132.0
5903,4009,4886,2024-08-19,3,184.26,95.98,552.78,287.94,264.84
5904,2474,4003,2023-01-12,4,78.99,81.96,315.96,327.84,-11.879999999999995
5905,6144,3994,2023-06-26,5,236.96,117.58,1184.8,587.9,596.9
5906,3734,4563,2023-09-01,1,126.77,70.97,126.77,70.97,55.8
5907,2087,3965,2024-11-01,5,164.66,43.98,823.3,219.89999999999998,603.4
5908,3351,429,2023-07-07,3,38.38,121.78,115.14000000000001,365.34000000000003,-250.20000000000002
5909,8568,2629,2023-05-24,2,281.37,90.06,562.74,180.12,382.62
5910,1953,3171,2023-11-27,5,281.38,73.08,1406.9,365.4,1041.5
5911,3711,1937,2024-09-02,1,179.52,140.72,179.52,140.72,38.80000000000001
5912,1694,3204,2023-06-04,4,138.81,82.09,555.24,328.36,226.88
5913,8264,4362,2024-02-04,1,79.07,17.44,79.07,17.44,61.629999999999995
5914,1775,222,2023-12-21,5,91.03,80.26,455.15,401.3,53.849999999999966
5915,574,1381,2024-07-25,1,30.99,62.97,30.99,62.97,-31.98
5916,6486,2749,2023-08-11,2,151.32,92.02,302.64,184.04,118.6
5917,4665,3990,2023-05-23,4,287.74,64.99,1150.96,259.96,891.0
5918,5060,4245,2024-09-05,5,127.48,135.11,637.4,675.5500000000001,-38.15000000000009
5919,5363,127,2023-01-23,1,190.58,49.96,190.58,49.96,140.62
5920,4067,1264,2023-02-12,5,162.76,26.76,813.8,133.8,680.0
5921,6472,2327,2023-09-23,4,288.46,34.04,1153.84,136.16,1017.68
5922,6114,1631,2024-01-16,2,62.13,64.65,124.26,129.3,-5.040000000000006
