review_id,product_id,rating,review_date
4394,4529,1,2023-01-06
4395,2958,4,2024-08-03
4396,2663,2,2023-08-25
4397,4180,1,2024-04-09
4398,1984,4,2024-12-26
4399,1341,5,2024-10-17
4400,4609,5,2023-05-03
4401,4370,4,2024-04-27
4402,375,2,2023-05-26
4403,3183,4,2023-07-01
4404,879,1,2023-03-21
4405,1712,4,2023-06-14
4406,1882,2,2024-05-26
4407,1703,2,2024-10-10
4408,4017,5,2024-11-12
4409,1570,1,2024-12-20
4410,1031,2,2024-05-10
4411,4261,5,2024-07-04
4412,1054,4,2024-05-08
4413,4448,1,2023-09-30
4414,701,1,2023-04-21
4415,4303,3,2024-10-23
4416,4683,5,2023-11-24
4417,4510,5,2024-05-05
4418,603,3,2024-04-15
4419,3634,4,2023-06-14
4420,3877,1,2024-06-22
4421,4821,5,2024-12-16
4422,1488,4,2024-01-04
4423,4878,2,2023-02-15
4424,3499,4,2024-08-07
4425,3946,2,2023-03-02
4426,3284,1,2024-02-02
4427,3499,2,2023-04-10
4428,4209,3,2024-06-30
4429,677,3,2024-11-30
4430,2382,2,2023-08-28
4431,101,5,2023-11-19
4432,1040,1,2023-05-02
4433,1778,4,2024-07-14
4434,2977,4,2024-02-26
4435,4147,1,2023-07-28
4436,775,3,2023-04-25
4437,3795,3,2023-03-15
4438,3551,4,2023-04-11
4439,3312,1,2024-02-22
4440,2277,1,2023-05-09
4441,1426,4,2024-12-05
4442,4916,5,2023-12-15
4443,3185,2,2024-01-23
4444,94,4,2024-06-09
4445,1883,1,2023-09-19
4446,2022,4,2024-12-04
4447,1039,3,2023-10-23
4448,3932,1,2023-06-05
4449,2326,5,2024-01-09
4450,4884,2,2024-08-25
4451,3780,5,2024-02-27
4452,2058,2,2023-12-03
4453,509,2,2023-04-24
4454,583,1,2024-07-11
4455,3241,4,2023-12-21
4456,3016,2,2023-05-30
4457,1152,1,2023-05-05
4458,3015,1,2024-04-23
4459,3884,4,2024-02-20
4460,791,4,2024-08-24
4461,3669,4,2024-01-25
4462,4082,3,2023-10-19
4463,561,2,2024-07-07
4464,2885,2,2024-01-10
4465,2406,4,2023-12-16
4466,1382,5,2024-01-06
4467,1495,3,2024-11-23
4468,1786,2,2024-09-07
4469,1675,4,2024-11-07
4470,1352,4,2024-12-03
4471,4500,5,2023-05-08
4472,1989,2,2024-03-23
4473,2119,1,2024-01-23
4474,3859,3,2024-02-19
4475,4748,3,2024-09-26
4476,4541,4,2024-07-03
4477,1509,3,2023-02-26
4478,3996,2,2024-04-26
4479,2561,3,2024-03-05
4480,542,4,2023-09-07
4481,4185,1,2023-08-26
4482,4539,4,2024-05-25
4483,3459,5,2023-09-27
4484,1149,4,2023-11-30
4485,4694,5,2024-09-27
4486,3252,2,2023-05-01
4487,3639,4,2023-09-02
4488,3573,5,2024-09-10
4489,964,3,2023-03-21
4490,1770,1,2024-10-21
4491,1305,3,2023-05-30
4492,1507,5,2023-07-14
4493,3781,1,2024-09-12
4494,172,2,2024-06-15
4495,1516,5,2024-07-31
4496,2398,4,2024-04-29
4497,740,2,2024-05-27
4498,733,3,2023-09-07
4499,1015,4,2023-12-26
4500,4865,4,2024-02-01
4501,4284,2,2024-09-18
4502,532,3,2023-12-26
4503,1770,2,2024-12-31
4504,2398,1,2024-10-15
4505,57,5,2024-10-08
4506,3098,1,2024-07-01
4507,2009,4,2024-08-24
4508,2623,3,2023-10-23
4509,2628,5,2024-06-02
4510,4252,1,2023-11-16
4511,4721,2,2023-05-18
4512,1336,1,2023-09-28
4513,1830,4,2024-09-18
4514,3705,4,2024-03-15
4515,2298,5,2024-01-05
4516,98,1,2024-09-17
4517,1309,3,2024-09-04
4518,2443,1,2023-05-28
4519,4618,4,2024-03-09
4520,3265,5,2023-09-10
4521,4308,4,2024-07-16
4522,2740,1,2023-11-09
4523,1072,2,2023-06-20
4524,271,1,2023-07-15
4525,3620,4,2023-04-05
4526,1316,1,2024-07-11
4527,1801,1,2023-05-25
4528,1962,2,2023-12-23
4529,2928,5,2024-01-04
4530,4178,4,2023-10-07
4531,4783,5,2024-03-30
4532,717,1,2023-03-15
4533,1362,3,2024-10-11
4534,1693,4,2024-12-23
4535,4582,5,2023-03-30
4536,2554,2,2024-07-13
4537,373,5,2023-05-31
4538,1342,5,2023-05-04
4539,1615,4,2023-11-07
4540,40,5,2024-10-12
4541,2439,3,2024-04-08
4542,3874,3,2023-06-12
4543,3098,2,2024-08-26
4544,459,3,2023-12-16
4545,1560,4,2023-07-14
4546,3879,4,2023-01-03
4547,3391,2,2024-05-10
4548,983,4,2023-09-15
4549,1454,3,2024-11-15
4550,4037,4,2024-05-15
4551,664,4,2023-12-12
4552,3056,5,2024-02-21
4553,3692,1,2024-06-10
4554,2019,4,2023-06-24
4555,2886,2,2024-02-03
4556,2465,4,2023-05-19
4557,1184,5,2024-07-26
4558,4173,5,2024-12-10
4559,318,4,2023-07-10
4560,1002,2,2024-02-05
4561,2162,2,2024-10-18
4562,2621,3,2024-05-17
4563,2925,3,2024-02-01
4564,3838,1,2024-09-15
4565,3289,2,2023-10-08
4566,4191,3,2024-11-02
4567,1250,3,2024-05-06
4568,4591,3,2023-11-28
4569,3372,3,2023-02-06
4570,3797,4,2023-11-05
4571,1335,1,2023-10-24
4572,1704,2,2024-03-04
4573,4093,3,2024-01-11
4574,1955,4,2023-08-31
4575,2561,3,2023-04-28
4576,2675,5,2023-05-19
4577,4680,3,2023-03-27
4578,1892,4,2023-07-14
4579,3502,3,2024-02-08
4580,2812,5,2024-03-28
4581,607,5,2023-09-04
4582,1392,5,2023-12-01
4583,4262,4,2023-07-04
4584,2061,1,2023-08-12
4585,661,3,2024-02-01
4586,3514,5,2024-05-08
4587,4636,5,2024-07-31
4588,3998,3,2023-09-17
4589,1745,5,2023-06-02
4590,1234,3,2023-08-29
4591,4883,3,2024-11-22
4592,1994,1,2024-07-30
4593,1490,1,2023-07-15
4594,1178,3,2024-02-09
4595,2114,2,2024-01-13
4596,4301,2,2023-05-30
4597,4059,3,2024-03-02
4598,522,3,2023-05-15
4599,1191,4,2023-04-13
4600,1793,4,2023-01-08
4601,4323,2,2023-11-23
4602,3830,1,2023-11-15
4603,4121,4,2024-12-21
4604,1766,1,2024-08-16
4605,4656,2,2024-01-21
4606,2112,5,2023-08-01
4607,1274,4,2023-07-28
4608,3261,3,2023-01-14
4609,224,3,2023-01-31
4610,2940,4,2023-08-26
4611,1686,3,2024-06-09
4612,1115,4,2024-02-03
4613,4592,4,2024-10-15
4614,4200,1,2024-11-21
4615,2803,4,2024-03-30
4616,3834,4,2024-09-22
4617,2351,3,2024-01-14
4618,398,2,2024-08-04
4619,1771,3,2024-06-05
4620,327,2,2023-01-01
4621,4372,3,2023-12-07
4622,4841,1,2024-02-09
4623,2113,5,2024-07-23
4624,736,5,2023-02-10
4625,3880,2,2024-12-08
4626,3615,2,2023-05-15
4627,4770,3,2023-05-26
4628,3131,5,2023-01-13
4629,2016,5,2024-02-17
4630,2922,2,2023-06-06
4631,3827,4,2023-11-13
4632,3706,1,2024-12-14
4633,3988,3,2024-09-27
4634,1551,3,2024-04-06
4635,1244,4,2023-03-06
4636,3051,1,2024-04-07
4637,4020,5,2023-05-26
4638,4924,2,2023-10-27
4639,604,2,2023-07-24
4640,3372,2,2024-07-05
4641,2916,3,2023-10-03
4642,1172,1,2023-01-11
4643,3141,2,2023-06-27
4644,3004,4,2024-10-09
4645,4691,3,2024-05-12
4646,1461,3,2023-06-14
4647,268,5,2023-07-04
4648,3743,1,2023-02-17
4649,1669,5,2023-01-30
4650,4378,2,2023-04-26
4651,4065,4,2024-08-23
4652,2029,3,2024-02-04
4653,2266,3,2023-09-22
4654,984,4,2024-05-02
4655,887,3,2024-10-01
4656,2473,4,2024-08-01
4657,1422,4,2024-10-29
4658,1053,1,2023-12-01
4659,152,4,2024-07-16
4660,3784,3,2023-10-13
4661,359,4,2023-02-16
4662,2390,3,2024-11-28
4663,4657,1,2024-11-14
4664,2569,5,2023-10-21
4665,3409,1,2023-09-16
4666,4772,5,2024-12-26
4667,1398,2,2023-06-11
4668,754,3,2024-05-07
4669,1872,1,2023-12-02
4670,4685,1,2023-10-26
4671,4485,5,2024-05-20
4672,6,3,2024-06-06
4673,3715,5,2024-12-30
4674,3256,3,2024-10-05
4675,2258,3,2024-05-29
4676,3382,3,2024-12-25
4677,1696,4,2024-04-19
4678,3774,5,2024-09-15
4679,1033,5,2023-02-11
4680,4796,5,2023-03-24
4681,259,3,2024-04-30
4682,1502,4,2024-11-24
4683,1117,1,2024-01-31
4684,4871,2,2023-07-19
4685,3713,2,2024-12-20
4686,3778,1,2023-03-24
4687,2093,5,2024-02-28
4688,1101,4,2023-04-03
4689,2308,1,2023-04-30
4690,2234,4,2023-11-21
4691,1712,5,2024-06-11
4692,98,3,2024-07-30
4693,1675,2,2023-11-21
4694,3747,3,2023-10-06
4695,3903,5,2023-08-07
4696,2017,1,2024-01-03
4697,3019,1,2024-01-30
4698,1099,2,2023-03-11
4699,3690,3,2023-11-24
4700,3210,2,2023-04-03
4701,3988,3,2024-07-13
4702,803,5,2024-10-30
4703,1775,3,2024-12-05
4704,4524,1,2023-07-21
4705,806,5,2024-02-24
4706,1336,4,2024-12-06
4707,2966,1,2023-07-15
4708,3224,2,2024-04-24
4709,3316,2,2024-02-02
4710,4901,2,2023-08-02
4711,622,5,2024-04-10
4712,886,3,2024-05-15
4713,2407,2,2024-04-04
4714,2853,1,2024-05-31
4715,2137,3,2024-05-24
4716,1416,4,2023-01-11
4717,1783,4,2023-09-06
4718,2759,3,2023-12-08
4719,3436,5,2024-03-13
4720,1688,4,2023-04-27
4721,4706,3,2023-09-15
4722,3343,5,2024-09-26
4723,2273,5,2024-09-05
4724,2614,4,2024-08-29
4725,1944,2,2024-02-22
4726,3330,3,2023-04-11
4727,3934,3,2024-12-05
4728,56,2,2023-09-26
4729,2267,4,2023-06-16
4730,1776,3,2024-10-17
4731,2388,4,2023-02-17
4732,3322,5,2023-02-11
4733,1166,5,2023-09-12
4734,4271,5,2023-09-10
4735,1655,3,2023-09-08
4736,731,2,2024-10-08
4737,343,3,2023-08-05
4738,4024,3,2023-09-16
4739,2881,3,2023-01-07
4740,2169,2,2023-08-14
4741,1894,1,2024-12-20
4742,4913,2,2024-07-19
4743,3461,3,2024-10-08
4744,4166,4,2023-07-30
4745,2805,1,2024-05-04
4746,3320,5,2023-11-11
4747,4880,5,2024-07-26
4748,2076,2,2024-03-29
4749,126,1,2024-03-15
4750,2719,1,2024-10-20
4751,4135,3,2023-01-19
4752,830,4,2024-05-16
4753,226,4,2024-03-21
4754,873,2,2024-09-03
4755,1901,1,2023-01-23
4756,1915,5,2024-12-10
4757,825,1,2024-10-09
4758,2086,5,2024-02-13
4759,4081,1,2024-02-01
4760,299,4,2023-11-29
4761,3431,3,2024-08-12
4762,3147,3,2024-09-18
4763,3438,2,2024-06-17
4764,3228,2,2024-02-07
4765,2414,4,2023-05-10
4766,4224,1,2023-04-08
4767,3857,3,2023-11-27
4768,3400,3,2024-02-27
4769,3951,1,2023-07-31
4770,3812,3,2024-04-20
4771,3529,4,2024-12-24
4772,1843,3,2024-05-19
4773,4175,4,2024-01-08
4774,2901,3,2023-02-07
4775,650,3,2024-01-17
4776,2305,5,2023-12-15
4777,4253,3,2024-03-13
4778,3770,4,2024-04-03
4779,4511,3,2024-01-12
4780,2479,1,2024-03-29
4781,4822,1,2023-09-22
4782,1060,4,2023-05-03
4783,2083,2,2023-10-13
4784,3369,2,2023-11-29
4785,4875,1,2024-07-06
4786,3634,2,2024-04-18
4787,4513,3,2024-04-20
4788,106,3,2024-09-14
4789,3132,3,2024-11-17
4790,3414,3,2024-11-12
4791,1364,1,2023-04-17
4792,2267,3,2023-01-04
4793,159,2,2024-03-13
4794,1257,1,2023-11-27
4795,149,4,2024-11-18
4796,4183,4,2023-05-24
4797,3588,5,2023-05-17
4798,196,5,2024-06-26
4799,3280,5,2023-06-27
4800,1504,4,2023-08-20
4801,3057,1,2024-03-23
4802,3605,4,2024-01-29
4803,711,4,2023-10-22
4804,1561,4,2024-09-27
4805,2833,1,2023-07-23
4806,23,2,2024-04-28
4807,2114,1,2023-02-09
4808,4746,2,2023-07-13
4809,2957,3,2024-01-31
4810,2219,4,2024-03-29
4811,1280,1,2024-01-07
4812,4500,3,2023-05-15
4813,88,5,2024-04-12
4814,2012,5,2023-03-01
4815,2453,1,2024-09-12
4816,2324,4,2023-09-25
4817,4824,2,2024-08-27
4818,2683,2,2023-03-07
4819,1127,3,2023-07-14
4820,3970,3,2024-08-29
4821,3046,3,2023-01-06
4822,2658,3,2024-03-22
4823,1827,3,2024-02-20
4824,100,4,2024-11-20
4825,854,2,2024-02-07
4826,3922,4,2023-09-24
4827,3361,5,2023-12-16
4828,2168,2,2023-02-10
4829,4015,3,2023-04-27
4830,4117,5,2024-02-01
4831,3183,4,2024-08-03
4832,4787,1,2024-05-11
4833,2629,2,2023-07-31
4834,4089,3,2023-02-17
4835,2721,2,2024-09-22
4836,2862,1,2023-10-10
4837,379,1,2024-07-17
4838,4631,5,2024-08-09
4839,4825,3,2024-05-24
4840,3195,5,2023-08-16
4841,2481,3,2024-06-07
4842,3869,3,2024-02-10
4843,427,4,2023-11-24
4844,2252,3,2023-07-06
4845,4604,4,2023-01-24
4846,1837,4,2024-06-23
4847,3315,5,2023-06-27
4848,2657,2,2023-05-23
4849,2813,4,2024-02-13
4850,1627,1,2023-05-26
4851,577,4,2023-10-07
4852,3899,5,2023-01-09
4853,1629,3,2024-06-15
4854,1762,5,2024-08-27
4855,3997,2,2024-02-12
4856,928,5,2024-07-29
4857,2745,4,2024-07-13
4858,4412,1,2024-06-21
4859,1022,5,2024-11-01
4860,3639,2,2024-01-24
4861,4297,3,2023-01-27
4862,2032,4,2024-12-10
4863,38,3,2024-10-25
4864,3370,1,2023-10-13
4865,2765,5,2023-09-26
4866,4458,4,2023-04-10
4867,3816,5,2024-08-17
4868,4190,3,2024-01-21
4869,4112,5,2023-07-04
4870,423,2,2023-08-27
4871,4501,2,2024-11-11
4872,1356,3,2024-12-14
4873,587,3,2023-08-26
4874,2761,1,2024-02-27
4875,2224,1,2023-07-26
4876,2098,2,2024-07-03
4877,928,5,2024-09-17
4878,4231,3,2023-05-26
4879,4792,5,2024-09-05
4880,4615,1,2023-08-29
4881,3549,1,2023-04-19
4882,970,1,2024-06-22
4883,1760,1,2023-12-04
4884,2599,5,2024-08-11
4885,1447,1,2024-05-08
4886,2617,1,2023-10-12
4887,2249,1,2023-06-16
4888,1763,3,2023-09-02
4889,1909,3,2024-03-19
4890,4001,2,2024-11-20
4891,4974,4,2024-10-22
4892,3257,1,2023-12-30
4893,1747,2,2023-07-01
4894,1442,3,2024-05-07
4895,4120,4,2024-04-17
4896,816,5,2023-12-26
4897,685,3,2023-10-27
4898,1306,3,2023-11-10
4899,582,3,2024-07-09
4900,4353,2,2024-04-15
4901,1393,5,2024-01-29
4902,3792,2,2023-12-22
4903,617,3,2023-10-06
4904,3945,5,2023-10-07
4905,4579,3,2023-12-19
4906,2535,5,2024-11-15
4907,4389,5,2024-05-26
4908,4438,5,2024-02-23
4909,52,4,2024-03-16
4910,2042,1,2024-07-17
4911,2197,5,2023-08-12
4912,3499,5,2024-01-14
4913,2342,1,2023-04-24
4914,4176,5,2023-06-12
4915,4016,3,2023-12-24
4916,4266,5,2024-12-01
4917,3758,3,2024-11-04
4918,2142,2,2023-02-18
4919,3685,4,2024-08-06
4920,1983,1,2024-03-07
4921,2082,1,2024-10-26
4922,2441,3,2023-01-09
4923,3354,5,2024-11-11
4924,2785,2,2024-07-04
4925,4968,5,2023-10-12
4926,1813,2,2024-01-31
4927,118,4,2024-06-15
4928,2342,3,2023-07-14
4929,1832,1,2024-03-16
4930,3595,3,2024-10-28
4931,175,2,2023-11-27
4932,260,2,2023-06-17
4933,1980,2,2024-12-13
4934,61,2,2024-08-22
4935,1772,4,2024-02-08
4936,783,1,2023-02-24
4937,1150,4,2024-07-26
4938,1561,1,2023-12-31
4939,2418,5,2023-11-25
4940,2789,1,2024-04-20
4941,2583,2,2024-06-28
4942,3498,5,2023-09-24
4943,2576,5,2024-05-17
4944,3462,5,2024-05-09
4945,4885,1,2023-02-03
4946,173,4,2024-01-21
4947,3237,5,2023-12-20
4948,1179,3,2024-07-25
4949,4122,5,2024-12-25
4950,3349,1,2024-10-12
4951,3858,5,2023-09-02
4952,2029,2,2023-03-16
4953,872,2,2024-09-03
4954,2180,4,2024-12-17
4955,2503,5,2023-05-23
4956,159,2,2023-12-16
4957,4262,5,2024-05-15
4958,2937,2,2024-10-23
4959,3655,3,2024-06-06
4960,4456,5,2023-10-30
4961,20,3,2023-05-04
4962,4741,4,2024-03-02
4963,4544,3,2023-12-06
4964,2167,1,2024-05-31
4965,4036,3,2024-06-10
4966,2026,4,2023-12-28
4967,1396,4,2023-09-24
4968,4485,2,2023-08-16
4969,2713,1,2024-07-10
4970,1375,2,2023-05-27
4971,2179,4,2024-09-12
4972,4391,2,2023-02-28
4973,2330,5,2024-09-28
4974,4338,2,2023-11-21
4975,3663,4,2024-07-25
4976,4141,2,2024-04-09
4977,3054,1,2024-04-14
4978,2182,2,2023-11-02
4979,1256,5,2024-08-04
4980,4823,5,2024-11-07
4981,1586,2,2023-03-11
4982,3700,3,2024-10-28
4983,4071,3,2023-05-25
4984,789,5,2023-08-04
4985,3833,5,2023-10-03
4986,451,1,2024-03-28
4987,1591,4,2023-05-11
4988,2133,5,2023-06-14
4989,1018,3,2023-03-22
4990,2509,3,2023-06-23
4991,472,4,2024-01-17
4992,2566,1,2024-07-17
4993,3078,1,2023-11-07
4994,794,2,2023-07-02
4995,4901,4,2023-05-02
4996,2507,5,2024-03-18
4997,1196,5,2024-10-11
4998,865,3,2024-02-20
4999,1085,4,2023-10-04
5000,257,5,2023-02-11
5001,4333,2,2023-04-20
5002,3393,3,2024-01-11
5003,680,1,2024-06-15
5004,1898,5,2024-09-21
5005,3680,1,2024-07-15
5006,4345,2,2024-08-26
5007,2258,2,2024-03-05
5008,1744,1,2024-08-14
5009,2488,5,2024-01-12
5010,1271,5,2023-08-20
5011,1206,2,2023-09-04
5012,1599,5,2024-05-30
5013,2006,5,2024-05-16
5014,3880,4,2023-12-08
5015,4308,5,2023-01-29
5016,846,1,2023-10-05
5017,3165,4,2024-07-01
5018,3710,4,2024-11-17
5019,3722,1,2024-06-13
5020,2155,5,2024-11-08
5021,3761,1,2023-09-08
5022,388,2,2024-11-16
5023,2159,3,2024-09-10
5024,3949,1,2024-10-19
5025,4397,1,2024-02-24
5026,2628,5,2023-04-01
5027,1361,3,2024-11-28
5028,544,1,2024-06-04
5029,2867,2,2023-01-28
5030,797,5,2024-07-08
5031,672,1,2024-08-27
5032,4168,2,2024-04-18
5033,3531,4,2024-09-04
5034,1433,5,2023-09-13
5035,2681,3,2023-05-15
5036,2276,5,2023-04-13
5037,3714,2,2023-02-06
5038,1274,4,2023-03-18
5039,3840,4,2023-07-02
5040,3708,1,2024-02-02
5041,477,2,2023-03-13
5042,3184,1,2023-10-17
5043,3357,4,2024-08-18
5044,1659,1,2024-02-19
5045,4388,4,2023-08-14
5046,2981,5,2024-12-26
5047,2617,2,2023-11-13
5048,2338,2,2023-09-08
5049,1087,3,2023-09-18
5050,3828,3,2023-08-18
5051,534,5,2024-04-09
5052,4762,1,2024-07-19
5053,1493,3,2023-09-08
5054,2512,2,2023-09-30
5055,3563,4,2024-08-10
5056,1149,1,2023-11-24
5057,3619,3,2024-10-16
5058,3670,5,2024-03-28
5059,3376,2,2023-08-30
5060,4905,2,2023-01-09
5061,3468,3,2023-03-07
5062,2045,5,2024-01-22
5063,2711,3,2024-09-30
5064,4322,2,2023-10-16
5065,3270,2,2023-04-18
5066,4693,3,2023-01-27
5067,3097,5,2023-02-12
5068,2533,2,2023-11-25
5069,4332,1,2023-10-30
5070,39,5,2024-04-19
5071,4290,2,2023-03-31
5072,4888,3,2024-01-01
5073,2603,5,2023-06-18
5074,1490,3,2024-04-10
5075,2813,5,2024-04-20
5076,3873,4,2024-02-18
5077,3503,5,2024-05-07
5078,670,1,2023-04-04
5079,1971,5,2024-08-25
5080,4389,5,2024-05-10
5081,3900,3,2023-08-07
5082,4144,2,2023-12-22
5083,1609,4,2024-10-07
5084,2376,3,2023-10-13
5085,893,4,2023-07-12
5086,2277,4,2024-10-21
5087,1085,3,2024-05-06
5088,1705,2,2024-10-25
5089,4766,3,2023-03-08
5090,3467,5,2023-01-13
5091,1417,5,2024-07-29
5092,1122,4,2023-08-14
5093,3094,1,2023-08-03
5094,1522,1,2024-06-28
5095,4877,2,2024-12-30
5096,4631,1,2024-11-30
5097,3672,2,2023-07-30
5098,3453,4,2024-12-13
5099,4374,2,2024-05-13
5100,761,2,2024-10-20
5101,2821,5,2023-07-03
5102,3240,4,2024-04-21
5103,1714,3,2024-10-06
5104,4131,4,2023-02-28
5105,296,1,2024-07-06
5106,4702,5,2023-03-10
5107,4557,5,2024-05-02
5108,4368,5,2024-01-29
5109,2971,5,2023-10-12
5110,831,4,2023-04-16
5111,4682,3,2023-11-20
5112,717,3,2023-06-20
5113,1279,4,2023-01-31
5114,2212,3,2024-04-19
5115,3518,2,2024-08-04
5116,2951,4,2023-08-25
5117,2197,4,2024-06-13
5118,4167,5,2023-09-27
5119,1499,2,2023-11-18
5120,1488,4,2023-01-13
5121,1400,5,2023-02-19
5122,3319,5,2023-06-09
5123,2354,4,2023-08-18
5124,3172,1,2023-01-30
5125,4129,3,2024-04-01
5126,2776,3,2024-03-28
5127,375,2,2024-04-23
5128,2285,1,2023-06-22
5129,3188,1,2023-10-23
5130,2103,5,2024-12-28
5131,4621,5,2024-11-04
5132,136,4,2024-07-27
5133,972,1,2023-07-13
5134,2472,4,2024-07-04
5135,1255,1,2024-02-08
5136,2172,4,2023-06-25
5137,2006,3,2024-09-21
5138,4087,1,2023-12-31
5139,484,2,2023-07-18
5140,4303,4,2024-07-28
5141,4194,5,2023-07-14
5142,303,5,2024-05-09
5143,4801,3,2023-05-21
5144,615,5,2023-08-06
5145,705,2,2024-06-11
5146,2349,4,2024-06-03
5147,3431,4,2024-06-26
5148,783,4,2023-09-30
5149,3066,1,2023-10-10
5150,4423,2,2024-07-31
5151,3310,3,2023-08-24
5152,1882,1,2024-10-07
5153,4829,1,2024-03-16
5154,277,1,2023-04-14
5155,948,3,2023-09-03
5156,2826,1,2024-06-01
5157,3869,3,2023-07-05
5158,442,1,2024-12-31
5159,1875,1,2024-08-27
5160,3763,5,2024-05-11
5161,3403,3,2023-12-25
5162,1726,1,2023-12-18
5163,4618,4,2024-01-14
5164,1798,3,2024-02-22
5165,4925,2,2023-04-15
5166,2303,3,2023-10-25
5167,4525,4,2023-08-31
5168,2383,3,2024-12-24
5169,3865,3,2024-08-25
5170,2148,1,2024-03-07
5171,1834,4,2023-05-23
5172,2845,2,2023-10-26
5173,4498,4,2023-01-06
5174,2413,1,2023-10-15
5175,4561,3,2024-05-14
5176,4907,1,2024-11-20
5177,4040,4,2023-05-07
5178,3875,5,2023-07-08
5179,3391,5,2024-01-21
5180,2455,2,2023-07-24
5181,720,2,2024-06-29
5182,4733,3,2024-08-04
5183,3234,1,2024-11-01
5184,2974,2,2024-09-05
5185,568,1,2023-05-01
5186,1687,2,2024-02-05
5187,3539,2,2023-04-21
5188,1993,1,2023-05-02
5189,3530,1,2024-03-01
5190,4802,5,2023-02-18
5191,2882,5,2024-08-05
5192,797,2,2024-07-20
5193,3758,3,2024-12-17
5194,108,1,2023-07-26
5195,2051,1,2023-09-04
5196,1129,1,2024-09-23
5197,792,2,2023-04-12
5198,1743,3,2024-12-17
5199,3475,1,2024-04-26
5200,3434,2,2024-08-06
5201,3502,1,2023-06-30
5202,2226,2,2024-04-16
5203,1831,3,2023-09-24
5204,4331,3,2024-12-06
5205,943,2,2024-09-28
5206,2667,4,2024-11-12
5207,561,1,2024-10-13
5208,2982,5,2023-04-10
5209,3050,1,2024-10-27
5210,3361,1,2023-06-16
5211,847,5,2024-05-10
5212,4680,1,2023-09-01
5213,4118,2,2023-01-06
5214,3603,4,2024-11-28
5215,2107,5,2024-05-06
5216,1091,5,2024-10-13
5217,4950,2,2023-05-12
5218,1043,3,2024-09-09
5219,4003,5,2024-03-20
5220,250,3,2023-03-25
5221,4811,2,2023-12-19
5222,4196,5,2023-12-30
5223,4407,4,2024-01-15
5224,2413,5,2023-07-25
5225,4103,4,2023-12-26
5226,3141,2,2023-06-09
5227,4490,1,2023-03-10
5228,2727,5,2023-08-31
5229,354,2,2023-10-09
5230,4159,5,2023-03-20
5231,3659,3,2023-10-14
5232,3122,1,2024-07-16
5233,4354,3,2023-11-13
5234,3083,3,2024-09-23
5235,1722,1,2024-05-06
5236,1481,2,2024-04-02
5237,3260,3,2024-07-29
5238,1261,4,2024-03-15
5239,3955,2,2024-03-04
5240,1977,1,2024-10-02
5241,4535,2,2023-03-12
5242,4248,2,2023-05-03
5243,2060,5,2023-09-25
5244,3055,1,2024-11-05
5245,2605,3,2023-04-15
5246,1025,4,2023-03-06
5247,2058,1,2024-02-23
5248,3397,4,2024-10-04
5249,476,5,2024-07-27
5250,3908,5,2024-07-17
5251,2418,2,2023-07-30
5252,1375,4,2024-01-09
5253,245,1,2023-02-28
5254,771,1,2023-08-05
5255,2638,5,2024-05-15
5256,3987,1,2024-06-06
5257,4855,3,2024-10-05
5258,1675,1,2023-11-28
5259,3190,1,2023-02-07
5260,1878,3,2024-04-06
5261,3213,1,2024-03-19
5262,2196,2,2023-01-23
5263,1832,1,2023-02-27
5264,4244,5,2024-11-12
5265,3605,5,2023-05-13
5266,1105,5,2023-09-04
5267,2865,5,2024-09-20
5268,3773,2,2023-03-23
5269,554,3,2024-11-12
5270,2787,3,2024-07-30
5271,1168,3,2024-04-01
5272,3133,1,2024-07-12
5273,4494,3,2024-08-11
5274,4511,1,2024-08-16
5275,2936,1,2023-07-27
5276,4015,1,2024-05-08
5277,848,5,2023-06-04
5278,1672,3,2023-01-10
5279,1627,5,2024-12-12
5280,2372,2,2024-05-05
5281,857,2,2024-05-04
5282,2749,5,2023-05-12
5283,3832,2,2024-06-12
5284,2770,3,2024-12-03
5285,807,1,2023-07-08
5286,201,2,2024-02-11
5287,864,3,2023-08-06
5288,2524,1,2024-10-03
5289,4319,3,2023-12-17
5290,4133,2,2024-09-13
5291,4551,3,2023-05-21
5292,1146,4,2024-10-24
5293,241,2,2024-01-13
5294,2879,5,2024-11-05
5295,2158,4,2023-03-01
5296,1425,1,2024-08-02
5297,4200,4,2023-04-12
5298,4812,1,2024-02-02
5299,4807,4,2023-08-06
5300,4530,2,2023-04-01
5301,1376,1,2023-09-15
5302,2876,1,2024-11-05
5303,2913,2,2024-04-03
5304,1164,2,2023-09-19
5305,4228,3,2024-03-14
5306,565,4,2024-12-26
5307,3442,4,2024-12-16
5308,3477,4,2023-10-27
5309,4800,3,2023-11-30
5310,4241,3,2024-08-18
5311,2765,4,2024-03-09
5312,1648,2,2024-06-25
5313,1814,2,2024-06-05
5314,605,1,2023-06-07
5315,2964,3,2024-05-05
5316,4816,4,2023-04-29
5317,3432,4,2023-12-02
5318,4697,5,2023-03-17
5319,4963,5,2024-01-25
5320,1644,1,2024-06-22
5321,1398,3,2023-10-12
5322,2906,5,2023-11-04
5323,677,1,2024-11-17
5324,4692,1,2023-02-04
5325,859,5,2024-05-28
5326,1069,1,2023-10-28
5327,1037,1,2023-06-25
5328,2336,4,2024-07-30
5329,3816,3,2024-07-16
5330,2806,2,2024-01-16
5331,2550,1,2023-07-19
5332,2969,3,2024-05-30
5333,1423,5,2023-07-08
5334,4588,2,2024-09-23
5335,4190,5,2024-08-17
